type	creator	version	update	ID	sex	birthYear	birthPlace	birthRegion	language	firstLang	homeLang	workLang	resPlace	resRegion	eduPlace	eduRegion	eduSize	education	eduLevel	occupation	occLevel	notes
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00178	sex1	1960	NL-26-	regN1a	SD	SD	SD	SD	NL-10-	regN1b	NL-30-	regN1a	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00179	sex2	1975	NL-247	regN1a	SD	SD	SD	SD	NL-344	regN1c	NL-241	regN1a	size4	hbo	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00180	sex2	1946	NL-10-	regN1b	SD	SD	SD	SD	NL-210	regN1b	NL-10-	regN1b	size1	hbo	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00181	sex1	1955	NL-35-	regN1c	SD	SD	SD	SD	NL-10-	regN1b	NL-35-	regN1c	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00182	sex1	1941	MA	regZ	SD	unknown	unknown	SD	NL-360	regN1c	MA	regZ	sizeX	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00183	sex1	1952	NL-534	regN4a	SD	SD	SD	SD	NL-534	regN4a	NL-543	regN4a	size4	mbo	edu2	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00184	sex2	1955	NL-433	regN2a	SD	SD	SD	SD	NL-27-	regN1a	NL-433	regN2a	size3	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00185	sex2	1957	NL-26-	regN1a	SD	SD	SD	SD	NL-708	regN3a	NL-708	regN3a	size5	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00186	sex1	1955	NL-227	regN1a	SD	SD	SD	SD	NL-198	regN1b	NL-23-	regN1a	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00187	sex1	1947	NL-20-	regN1b	SD	SD	SD	SD	NL-62-	regN4b	NL-20-	regN1b	size1	universiteit	edu1	State Secretary	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00188	sex1	1956	NL-38-	regN2b	SD	SD	SD	SD	NL-38-	regN2b	NL-38-	regN2b	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00189	sex1	1952	NL-25-	regN1a	SD	SD	SD	SD	NL-23-	regN1a	NL-370	regN2b	size2	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00190	sex1	1963	NL-65-	regN2c	SD	SD	SD	SD	NL-10-	regN1b	NL-65-	regN2c	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00192	sex2	1968	TR	regZ	SD	unknown	unknown	SD	NL-30-	regN1a	xxx	regX	sizeX	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00194	sex2	1950	NL-315	regN1a	SD	SD	SD	SD	NL-313	regN1a	xxx	regNx	sizeX	mbo	edu2	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00197	sex2	1944	NL-25-	regN1a	SD	SD	SD	SD	NL-78-	regN3c	NL-374	regN2b	size4	hbo	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00198	sex1	1958	NL-760	regN3b	SD	SD	SD	SD	NL-25-	regN1a	NL-760	regN3b	size2	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00200	sex1	1956	NL-442	regN2a	SD	SD	SD	SD	NL-290	regN1a	NL-446	regN2a	size3	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00203	sex2	1943	NL-227	regN1a	SD	SD	SD	SD	NL-10-	regN1b	NL-25-	regN1a	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00204	sex1	1942	NL-25-	regN1a	SD	SD	SD	SD	NL-807	regN2d	NL-25-	regN1a	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00205	sex1	1949	NL-227	regN1a	SD	SD	SD	SD	NL-25-	regN1a	NL-26-	regN1a	size2	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00206	sex2	1962	NL-340	regN1c	SD	SD	SD	SD	NL-75-	regN3b	NL-65-	regN2c	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00210	sex2	1939	NL-10-	regN1b	SD	SD	SD	SD	NL-949	regN3c	xxx	regNx	sizeX	hbo	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00211	sex1	1933	NL-10-	regN1b	SD	SD	SD	SD	NL-10-	regN1b	NL-10-	regN1b	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00213	sex1	1963	NL-313	regN1a	SD	SD	SD	SD	NL-30-	regN1a	NL-370	regN2b	size2	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00214	sex1	1964	NL-25-	regN1a	SD	SD	SD	SD	NL-23-	regN1a	NL-25-	regN1a	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00216	sex2	1961	NL-290	regN1a	SD	SD	SD	SD	NL-10-	regN1b	NL-234	regN1a	size4	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00222	sex1	1955	NL-430	regN2a	SD	SD	SD	SD	NL-433	regN2a	NL-433	regN2a	size3	hbo	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00224	sex1	1943	EG	regZ	SD	unknown	unknown	SD	NL-224	regN1a	NL-25-	regN1a	size1	vwo	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00225	sex1	1952	NL-324	regN2a	SD	SD	SD	SD	NL-385	regN2d	xxx	regNx	sizeX	vwo	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00227	sex1	1950	NL-25-	regN1a	SD	SD	SD	SD	NL-25-	regN1a	NL-25-	regN1a	size1	hbo	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00231	sex1	1954	NL-89-	regN3e	SD	SD	SD	SD	NL-25-	regN1a	NL-720	regN3a	size3	hbo	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00232	sex1	1950	NL-456	regN2a	SD	SD	SD	SD	NL-456	regN2a	NL-430	regN2a	size4	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00233	sex2	1957	NL-68-	regN2c	SD	SD	SD	SD	NL-97-	regN3d	NL-97-	regN3d	size1	hbo	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00234	sex1	1954	NL-56-	regN4a	SD	SD	SD	SD	NL-25-	regN1a	NL-56-	regN4a	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00239	sex2	1958	NL-10-	regN1b	SD	SD	SD	SD	NL-314	regN1a	xxx	regNx	sizeX	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00240	sex1	1954	NL-338	regN1a	SD	SD	SD	SD	NL-35-	regN1c	NL-33-	regN1a	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00241	sex1	1952	NL-30-	regN1a	SD	SD	SD	SD	NL-30-	regN1a	NL-30-	regN1a	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00243	sex1	1946	NL-10-	regN1b	SD	SD	SD	SD	NL-82-	regN2f	NL-10-	regN1b	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00244	sex1	1947	NL-25-	regN1a	SD	SD	SD	SD	NL-227	regN1a	NL-26-	regN1a	size2	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00245	sex1	1947	NL-25-	regN1a	SD	SD	SD	SD	NL-12-	regN1b	NL-12-	regN1b	size2	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00248	sex2	1949	NL-623	regN4b	SD	SD	SD	SD	NL-62-	regN4b	xxx	regN4b	sizeX	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00250	sex1	1948	NL-10-	regN1b	SD	SD	SD	SD	NL-25-	regN1a	NL-10-	regN1b	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00251	sex1	1952	NL-755	regN3b	SD	SD	SD	SD	NL-727	regN3a	NL-724	regN3a	size4	hbo	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00252	sex2	1967	DE	regZ	SD	SD	SD	SD	NL-698	regN3a	NL-720	regN3a	size3	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00254	sex1	1949	NL-12-	regN1b	SD	SD	SD	SD	NL-316	regN1a	NL-12-	regN1b	size2	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00258	sex1	1948	NL-10-	regN1b	SD	SD	SD	SD	NL-604	regN4b	xxx	regNx	sizeX	mbo	edu2	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00259	sex2	1955	NL-540	regN4a	SD	SD	SD	SD	NL-540	regN4a	NL-540	regN4a	size3	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00260	sex1	1951	NL-646	regN4b	SD	SD	SD	SD	NL-505	regN4a	NL-600	regN4b	size3	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00261	sex2	1948	NL-30-	regN1a	SD	SD	SD	SD	NL-74-	regN3b	NL-25-	regN1a	size1	hbo	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00262	sex1	1947	NL-695	regN2d	SD	SD	SD	SD	NL-538	regN4a	xxx	regNx	sizeX	hbo	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00263	sex1	1956	NL-280	regN1a	SD	SD	SD	SD	NL-140	regN1b	NL-280	regN1a	size2	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00265	sex1	1949	NL-265	regN1a	SD	SD	SD	SD	NL-265	regN1a	NL-265	regN1a	size4	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00268	sex2	1948	GY	regZ	SD	unknown	unknown	SD	NL-10-	regN1b	xxx	regX	sizeX	hbo	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00269	sex1	1964	NL-747	regN3b	SD	SD	SD	SD	NL-747	regN3b	NL-724	regN3a	size4	havo	edu2	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00270	sex2	1968	TR	regZ	SD	unknown	unknown	SD	NL-313	regN1a	xxx	regX	sizeX	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00271	sex1	1955	NL-10-	regN1b	SD	SD	SD	SD	NL-10-	regN1b	NL-10-	regN1b	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00274	sex1	1938	NL-198	regN1b	SD	SD	SD	SD	NL-313	regN1a	xxx	regNx	sizeX	lager onderwijs	edu3	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00275	sex2	1952	NL-23-	regN1a	SD	SD	SD	SD	NL-30-	regN1a	xxx	regNx	sizeX	hbo	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00276	sex1	1964	NL-97-	regN3d	SD	SD	SD	SD	NL-10-	regN1b	NL-950	regN3d	size4	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00277	sex1	1945	NL-874	regN3e	SD	SD	SD	SD	NL-830	regN2f	NL-874	regN3e	size6	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00278	sex2	1965	NL-10-	regN1b	SD	SD	SD	SD	NL-10-	regN1b	xxx	regNx	sizeX	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00280	sex1	1962	NL-446	regN2a	SD	SD	SD	SD	NL-826	regN3b	NL-826	regN3b	size3	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00281	sex1	1955	NL-280	regN1a	SD	SD	SD	SD	NL-794	regN3c	NL-80-	regN3b	size2	hbo	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00282	sex1	1956	NL-178	regN2e	SD	SD	SD	SD	NL-397	regN2b	NL-20-	regN1b	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00283	sex2	1957	NL-598	regN4b	SD	SD	SD	SD	NL-598	regN4b	NL-575	regN4a	size4	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00284	sex1	1962	NL-12-	regN1b	SD	SD	SD	SD	NL-344	regN1c	NL-12-	regN1b	size2	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00285	sex1	1954	NL-361	regN1c	SD	SD	SD	SD	NL-514	regN4a	xxx	regNx	sizeX	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00286	sex2	1953	NL-25-	regN1a	SD	SD	SD	SD	NL-25-	regN1a	NL-433	regN2a	size3	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00291	sex1	1953	NL-33-	regN1a	SD	SD	SD	SD	NL-35-	regN1c	xxx	regNx	sizeX	hbo	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00292	sex1	1953	NL-35-	regN1c	SD	SD	SD	SD	NL-671	regN2d	NL-385	regN2d	size4	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00295	sex2	1943	NL-25-	regN1a	SD	SD	SD	SD	NL-25-	regN1a	xxx	regX	sizeX	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00300	sex1	1947	NL-710	regN3a	SD	SD	SD	SD	NL-433	regN2a	NL-710	regN3a	size4	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00302	sex2	1940	NL-198	regN1b	SD	SD	SD	SD	NL-414	regN1a	xxx	regNx	sizeX	hbo	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00303	sex1	1942	NL-336	regN1a	SD	SD	SD	SD	NL-373	regN2b	NL-494	regN4a	size4	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00305	sex2	1943	NL-35-	regN1c	SD	SD	SD	SD	NL-211	regN1b	FR	regZ	sizeX	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00307	sex2	1957	NL-226	regN1a	SD	SD	SD	SD	NL-10-	regN1b	NL-52-	regN4a	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00308	sex2	1963	NL-193	regN1b	SD	SD	SD	SD	NL-13-	regN2f	NL-210	regN1b	size3	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00309	sex1	1948	NL-967	regN3d	SD	SD	SD	SD	NL-968	regN3d	xxx	regNx	sizeX	mbo	edu2	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00310	sex2	1960	NL-31-	regN1a	SD	SD	SD	SD	NL-10-	regN1b	NL-18-	regN1b	size2	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00311	sex1	1947	NL-35-	regN1c	SD	SD	SD	SD	NL-384	regN2d	NL-372	regN2b	size4	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00313	sex1	19nn	xxx	regX	SD	unknown	unknown	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	civil servant	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00314	sex1	1938	NL-48-	regN4a	SD	SD	SD	SD	NL-48-	regN4a	NL-48-	regN4a	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00316	sex1	1963	NL-59-	regN4b	SD	SD	SD	SD	NL-59-	regN4b	NL-59-	regN4b	size3	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00317	sex2	1956	NL-25-	regN1a	SD	SD	SD	SD	NL-536	regN4a	NL-410	regN2c	size3	hbo	edu1	unspecified	occX	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00318	sex1	1952	NL-10-	regN1b	SD	SD	SD	SD	NL-227	regN1a	NL-10-	regN1b	size1	hbo	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00320	sex2	1967	NL-372	regN2b	SD	SD	SD	SD	NL-65-	regN2c	NL-75-	regN3b	size1	universiteit	edu1	Member of Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00321	sex1	1940	NL-20-	regN1b	SD	SD	SD	SD	NL-224	regN1a	xxx	regNx	sizeX	universiteit	edu1	minister	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00322	sex1	1954	NL-50-	regN4a	SD	SD	SD	SD	NL-420	regN1a	NL-118	regN1b	size2	vwo	edu1	minister	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00327	sex1	1955	NL-10-	regN1b	SD	SD	SD	SD	NL-10-	regN1b	NL-940	regN3c	size2	universiteit	edu1	minister	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00329	sex2	1950	NL-725	regN3a	SD	SD	SD	SD	NL-870	regN3e	NL-720	regN3a	size3	hbo	edu1	minister	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00331	sex1	1952	NL-160	regN2e	SD	SD	SD	SD	NL-25-	regN1a	xxx	regNx	sizeX	universiteit	edu1	minister	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00332	sex1	1948	NL-35-	regN1c	SD	SD	SD	SD	NL-23-	regN1a	xxx	regNx	sizeX	universiteit	edu1	State Secretary	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00333	sex1	1937	NL-80-	regN3b	SD	SD	SD	SD	NL-25-	regN1a	NL-25-	regN1a	size1	universiteit	edu1	minister	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00334	sex2	1952	NL-25-	regN1a	SD	SD	SD	SD	NL-389	regN2f	xxx	regNx	sizeX	universiteit	edu1	State Secretary	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00335	sex2	1944	NL-152	regN1b	SD	SD	SD	SD	NL-213	regN1b	xxx	regNx	sizeX	hbo	edu1	minister	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00336	sex2	1947	NL-25-	regN1a	SD	SD	SD	SD	NL-25-	regN1a	NL-25-	regN1a	size1	universiteit	edu1	State Secretary	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00337	sex2	1932	NL-10-	regN1b	SD	SD	SD	SD	NL-372	regN2b	NL-10-	regN1b	size1	universiteit	edu1	minister	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00338	sex2	1958	NL-35-	regN1c	SD	SD	SD	SD	NL-227	regN1a	NL-35-	regN1c	size1	universiteit	edu1	State Secretary	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00339	sex1	1940	NL-25-	regN1a	SD	SD	SD	SD	NL-25-	regN1a	NL-25-	regN1a	size1	hbo	edu1	minister	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00340	sex1	1951	NL-976	regN3c	SD	SD	SD	SD	NL-97-	regN3d	NL-960	regN3d	size4	universiteit	edu1	State Secretary	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00342	sex2	1949	NL-30-	regN1a	SD	SD	SD	SD	NL-10-	regN1b	xxx	regNx	sizeX	universiteit	edu1	State Secretary	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00343	sex1	1956	NL-30-	regN1a	SD	SD	SD	SD	NL-10-	regN1b	xxx	regNx	sizeX	universiteit	edu1	State Secretary	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00344	sex1	1943	NL-643	regN4b	SD	SD	SD	SD	NL-264	regN1a	NL-64-	regN4b	size2	universiteit	edu1	minister	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00345	sex2	1949	NL-450	regN2a	SD	SD	SD	SD	xxx	regX	xxx	regNx	sizeX	universiteit	edu1	State Secretary	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00346	sex1	1956	NL-20-	regN1b	SD	SD	SD	SD	NL-25-	regN1a	NL-20-	regN1b	size1	universiteit	edu1	State Secretary	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00347	sex1	1930	NL-10-	regN1b	SD	SD	SD	SD	NL-660	regN2c	NL-10-	regN1b	size1	universiteit	edu1	professor	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00348	sex1	1949	NL-25-	regN1a	SD	SD	SD	SD	NL-664	regN2c	NL-25-	regN1a	size1	universiteit	edu1	member of the board	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00349	sex1	1938	xxx	regNx	SD	SD	SD	SD	NL-656	regN2c	NL-313	regN1a	size2	hbo	edu1	engineer	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00352	sex2	1948	NL-142	regN1b	SD	SD	SD	SD	NL-667	regN2c	xxx	regNx	sizeX	unknown	edu1	teacher higher education	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00353	sex2	1965	NL-31-	regN1a	SD	SD	SD	SD	NL-65-	regN2c	xxx	regNx	sizeX	unknown	edu1	teacher higher education	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00354	sex1	1960	NL-920	regN3e	SD	SD	SD	SD	NL-97-	regN3d	xxx	regNx	sizeX	unknown	edu1	teacher higher education	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00355	sex2	1950	NL-97-	regN3d	SD	SD	SD	SD	NL-967	regN3d	NL-964	regN3d	size4	unknown	edu1	teacher secondary school	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00356	sex1	1959	NL-975	regN3d	SD	SD	SD	SD	NL-964	regN3d	NL-975	regN3d	size4	unknown	edu1	teacher secondary school	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00357	sex2	1948	NL-951	regN3c	SD	SD	SD	SD	NL-964	regN3d	NL-951	regN3c	size6	unknown	edu1	teacher secondary school	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00358	sex1	1962	NL-325	regN2a	SD	SD	SD	SD	NL-390	regN2b	xxx	regNx	sizeX	unknown	edu1	teacher secondary school	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00359	sex2	1966	NL-35-	regN1c	SD	SD	SD	SD	NL-410	regN2c	NL-363	regN1c	size6	universiteit	edu1	teacher secondary school	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00360	sex1	1968	NL-613	regN4b	SD	SD	SD	SD	NL-612	regN4b	NL-613	regN4b	size3	unknown	edu1	teacher secondary school	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00361	sex2	19nn	xxx	regX	SD	unknown	unknown	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	unspecified	occX	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00362	sex1	19nn	xxx	regX	SD	unknown	unknown	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	unspecified	occX	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00363	sex1	19nn	xxx	regX	SD	unknown	unknown	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	unspecified	occX	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00364	sex1	19nn	xxx	regX	SD	unknown	unknown	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	unspecified	occX	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N00365	sex1	19nn	xxx	regX	SD	unknown	unknown	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	unspecified	occX	none
